"YEAR","ADDR_PCT_CD","KY_CD","CMPLNTS"
2016,49,358,8
2016,49,359,97
2016,49,361,313
2016,49,364,28
2016,49,365,13
2016,49,572,2
2016,49,578,876
2016,49,675,1
2016,49,678,2
2016,50,101,4
2016,50,104,9
2016,50,105,136
2016,50,106,152
2016,50,107,115
2016,50,109,472
2016,50,110,90
2016,50,111,9
2016,50,112,54
2016,50,113,18
2016,50,114,10
2016,50,116,11
2016,50,117,56
2016,50,118,20
2016,50,121,98
2016,50,124,1
2016,50,125,2
2016,50,126,39
2016,50,231,1
2016,50,232,6
2016,50,233,20
2016,50,235,291
2016,50,236,55
2016,50,340,49
2016,50,341,802
2016,50,343,14
2016,50,344,416
2016,50,347,45
2016,50,348,42
2016,50,350,1
2016,50,351,456
2016,50,352,22
2016,50,353,11
2016,50,355,9
2016,50,356,1
2016,50,358,11
2016,50,359,68
2016,50,361,276
2016,50,363,1
2016,50,364,1
2016,50,365,11
2016,50,578,581
2016,50,675,1
2016,50,678,7
2016,52,101,3
2016,52,104,28
2016,52,105,456
2016,52,106,594
2016,52,107,272
2016,52,109,635
2016,52,110,108
2016,52,111,11
2016,52,112,76
2016,52,113,93
2016,52,114,6
2016,52,115,1
2016,52,116,32
2016,52,117,225
2016,52,118,129
2016,52,120,2
2016,52,121,105
2016,52,124,10
2016,52,125,9
2016,52,126,182
2016,52,231,2
2016,52,232,8
2016,52,233,87
2016,52,235,728
2016,52,236,110
2016,52,238,4
2016,52,340,35
2016,52,341,1704
2016,52,343,80
2016,52,344,1222
2016,52,345,1
2016,52,347,119
2016,52,348,102
2016,52,350,5
2016,52,351,822
2016,52,352,46
2016,52,353,17
2016,52,355,22
2016,52,358,11
2016,52,359,162
2016,52,361,545
2016,52,364,11
2016,52,365,22
2016,52,572,1
2016,52,578,1051
2016,52,678,4
2016,60,101,3
2016,60,104,16
2016,60,105,156
2016,60,106,255
2016,60,107,106
2016,60,109,375
2016,60,110,56
2016,60,111,2
2016,60,112,44
2016,60,113,90
2016,60,114,11
2016,60,116,24
2016,60,117,51
2016,60,118,64
2016,60,120,1
2016,60,121,144
2016,60,124,3
2016,60,125,3
2016,60,126,224
2016,60,230,2
2016,60,231,2
2016,60,232,8
2016,60,233,58
2016,60,235,333
2016,60,236,52
2016,60,340,43
2016,60,341,891
2016,60,343,28
2016,60,344,745
2016,60,346,6
2016,60,347,96
2016,60,348,44
2016,60,350,1
2016,60,351,517
2016,60,352,64
2016,60,353,22
2016,60,355,15
2016,60,356,1
2016,60,358,24
2016,60,359,126
2016,60,361,310
2016,60,364,6
2016,60,365,10
2016,60,572,3
2016,60,578,863
2016,60,675,3
2016,60,678,12
2016,61,101,2
2016,61,103,1
2016,61,104,11
2016,61,105,133
2016,61,106,184
2016,61,107,185
2016,61,109,565
2016,61,110,93
2016,61,111,6
2016,61,112,34
2016,61,113,21
2016,61,114,8
2016,61,116,15
2016,61,117,69
2016,61,118,29
2016,61,120,1
2016,61,121,125
2016,61,124,1
2016,61,125,3
2016,61,126,184
2016,61,231,6
2016,61,232,16
2016,61,233,48
2016,61,235,227
2016,61,236,55
2016,61,238,1
2016,61,340,39
2016,61,341,974
2016,61,343,19
2016,61,344,476
2016,61,347,69
2016,61,348,103
2016,61,349,1
2016,61,351,508
2016,61,352,33
2016,61,353,36
2016,61,355,4
2016,61,358,6
2016,61,359,44
2016,61,361,289
2016,61,364,4
2016,61,365,12
2016,61,578,626
2016,61,675,1
2016,61,678,12
2016,62,104,13
2016,62,105,170
2016,62,106,198
2016,62,107,168
2016,62,109,478
2016,62,110,104
2016,62,111,6
2016,62,112,69
2016,62,113,41
2016,62,114,4
2016,62,116,8
2016,62,117,98
2016,62,118,43
2016,62,121,118
2016,62,125,3
2016,62,126,233
2016,62,231,6
2016,62,232,20
2016,62,233,55
2016,62,235,163
2016,62,236,43
2016,62,340,34
2016,62,341,987
2016,62,343,9
2016,62,344,612
2016,62,345,1
2016,62,346,1
2016,62,347,75
2016,62,348,68
2016,62,350,2
2016,62,351,486
2016,62,352,32
2016,62,353,34
2016,62,355,11
2016,62,358,7
2016,62,359,63
2016,62,361,276
2016,62,365,17
2016,62,578,718
2016,62,678,11
2016,63,101,5
2016,63,104,8
2016,63,105,124
2016,63,106,140
2016,63,107,131
2016,63,109,563
2016,63,110,73
2016,63,111,8
2016,63,112,39
2016,63,113,95
2016,63,114,1
2016,63,116,11
2016,63,117,21
2016,63,118,42
2016,63,121,92
2016,63,124,2
2016,63,125,9
2016,63,126,149
2016,63,232,8
2016,63,233,49
2016,63,235,160
2016,63,236,41
2016,63,340,49
2016,63,341,988
2016,63,342,1
2016,63,343,17
2016,63,344,348
2016,63,347,63
2016,63,348,62
2016,63,351,401
2016,63,352,23
2016,63,353,56
2016,63,355,18
2016,63,358,20
2016,63,359,54
2016,63,361,309
2016,63,363,3
2016,63,364,3
2016,63,365,19
2016,63,578,735
2016,63,675,1
2016,63,678,19
2016,66,101,1
2016,66,104,15
2016,66,105,123
2016,66,106,178
2016,66,107,166
2016,66,109,470
2016,66,110,87
2016,66,111,1
2016,66,112,28
2016,66,113,17
2016,66,114,8
2016,66,115,1
2016,66,116,15
2016,66,117,73
2016,66,118,7
2016,66,121,132
2016,66,126,122
2016,66,231,1
2016,66,232,7
2016,66,233,55
2016,66,235,211
2016,66,236,33
2016,66,340,17
2016,66,341,857
2016,66,343,7
2016,66,344,371
2016,66,345,1
2016,66,347,100
2016,66,348,90
2016,66,350,2
2016,66,351,344
2016,66,352,20
2016,66,353,33
2016,66,355,7
2016,66,358,2
2016,66,359,11
2016,66,361,251
2016,66,365,10
2016,66,572,1
2016,66,578,552
2016,66,678,2
2016,67,101,14
2016,67,104,44
2016,67,105,414
2016,67,106,613
2016,67,107,267
2016,67,109,621
2016,67,110,119
2016,67,111,26
2016,67,112,81
2016,67,113,496
2016,67,114,5
2016,67,116,15
2016,67,117,55
2016,67,118,147
2016,67,121,279
2016,67,122,1
2016,67,124,3
2016,67,125,20
2016,67,126,437
2016,67,232,14
2016,67,233,96
2016,67,235,136
2016,67,236,36
2016,67,340,89
2016,67,341,1002
2016,67,343,36
2016,67,344,1261
2016,67,345,4
2016,67,346,30
2016,67,347,193
2016,67,348,132
2016,67,350,3
2016,67,351,753
2016,67,352,64
2016,67,353,49
2016,67,355,24
2016,67,358,43
2016,67,359,78
2016,67,361,463
2016,67,363,2
2016,67,364,1
2016,67,365,69
2016,67,578,1855
2016,67,678,16
2016,68,101,3
2016,68,104,9
2016,68,105,88
2016,68,106,137
2016,68,107,133
2016,68,109,418
2016,68,110,101
2016,68,111,6
2016,68,112,63
2016,68,113,19
2016,68,114,4
2016,68,116,8
2016,68,117,69
2016,68,118,18
2016,68,121,127
2016,68,124,1
2016,68,125,11
2016,68,126,126
2016,68,231,2
2016,68,232,7
2016,68,233,40
2016,68,235,526
2016,68,236,57
2016,68,340,32
2016,68,341,924
2016,68,343,20
2016,68,344,411
2016,68,347,138
2016,68,348,42
2016,68,351,388
2016,68,352,30
2016,68,353,23
2016,68,355,13
2016,68,358,13
2016,68,359,42
2016,68,361,355
2016,68,364,1
2016,68,365,7
2016,68,578,731
2016,68,675,1
2016,68,678,15
2016,69,101,6
2016,69,104,18
2016,69,105,164
2016,69,106,244
2016,69,107,98
2016,69,109,339
2016,69,110,94
2016,69,111,6
2016,69,112,29
2016,69,113,138
2016,69,114,8
2016,69,116,9
2016,69,117,19
2016,69,118,65
2016,69,121,131
2016,69,124,3
2016,69,125,1
2016,69,126,197
2016,69,232,4
2016,69,233,57
2016,69,235,130
2016,69,236,23
2016,69,340,23
2016,69,341,485
2016,69,343,20
2016,69,344,497
2016,69,347,62
2016,69,348,45
2016,69,351,408
2016,69,352,34
2016,69,353,46
2016,69,355,13
2016,69,358,2
2016,69,359,35
2016,69,361,305
2016,69,364,2
2016,69,365,37
2016,69,572,2
2016,69,578,846
2016,69,675,1
2016,69,678,12
2016,70,101,5
2016,70,104,25
2016,70,105,237
2016,70,106,261
2016,70,107,181
2016,70,109,648
2016,70,110,81
2016,70,111,11
2016,70,112,90
2016,70,113,144
2016,70,114,5
2016,70,116,22
2016,70,117,33
2016,70,118,61
2016,70,121,174
2016,70,124,3
2016,70,125,5
2016,70,126,341
2016,70,232,8
2016,70,233,74
2016,70,235,195
2016,70,236,71
2016,70,340,35
2016,70,341,1358
2016,70,343,25
2016,70,344,862
2016,70,347,118
2016,70,348,97
2016,70,350,3
2016,70,351,516
2016,70,352,38
2016,70,353,44
2016,70,355,10
2016,70,356,1
2016,70,358,9
2016,70,359,56
2016,70,361,436
2016,70,363,1
2016,70,364,1
2016,70,365,18
2016,70,455,1
2016,70,572,4
2016,70,578,1040
2016,70,675,1
2016,70,678,7
2016,71,101,5
2016,71,104,13
2016,71,105,226
2016,71,106,371
2016,71,107,165
2016,71,109,484
2016,71,110,78
2016,71,111,23
2016,71,112,58
2016,71,113,128
2016,71,114,11
2016,71,116,19
2016,71,117,32
2016,71,118,79
2016,71,121,102
2016,71,124,4
2016,71,125,5
2016,71,126,235
2016,71,231,2
2016,71,232,13
2016,71,233,60
2016,71,235,400
2016,71,236,52
2016,71,340,51
2016,71,341,964
2016,71,343,27
2016,71,344,774
2016,71,347,46
2016,71,348,84
2016,71,350,5
2016,71,351,595
2016,71,352,87
2016,71,353,24
2016,71,355,12
2016,71,358,10
2016,71,359,120
2016,71,361,382
2016,71,364,6
2016,71,365,23
2016,71,572,1
2016,71,578,1015
2016,71,677,2
2016,71,678,31
2016,72,101,4
2016,72,104,24
2016,72,105,194
2016,72,106,241
2016,72,107,141
2016,72,109,425
2016,72,110,111
2016,72,111,3
2016,72,112,44
2016,72,113,47
2016,72,114,11
2016,72,116,22
2016,72,117,46
2016,72,118,74
2016,72,121,154
2016,72,125,1
2016,72,126,170
2016,72,231,5
2016,72,232,8
2016,72,233,71
2016,72,235,127
2016,72,236,44
2016,72,340,30
2016,72,341,819
2016,72,342,2
2016,72,343,16
2016,72,344,655
2016,72,347,165
2016,72,348,67
2016,72,350,1
2016,72,351,395
2016,72,352,41
2016,72,353,24
2016,72,355,23
2016,72,358,11
2016,72,359,30
2016,72,361,228
2016,72,363,1
2016,72,364,2
2016,72,365,3
2016,72,578,664
2016,72,675,1
2016,72,678,7
2016,73,101,14
2016,73,104,33
2016,73,105,337
2016,73,106,581
2016,73,107,191
2016,73,109,355
2016,73,110,99
2016,73,111,30
2016,73,112,42
2016,73,113,271
2016,73,114,25
2016,73,115,1
2016,73,116,21
2016,73,117,112
2016,73,118,391
2016,73,120,1
2016,73,121,170
2016,73,124,8
2016,73,125,14
2016,73,126,532
2016,73,231,3
2016,73,232,19
2016,73,233,108
2016,73,235,322
2016,73,236,70
2016,73,340,87
2016,73,341,937
2016,73,343,38
2016,73,344,1296
2016,73,345,1
2016,73,347,81
2016,73,348,93
2016,73,350,46
2016,73,351,778
2016,73,352,80
2016,73,353,21
2016,73,355,27
2016,73,356,15
2016,73,358,28
2016,73,359,107
2016,73,361,531
2016,73,363,3
2016,73,364,10
2016,73,365,24
2016,73,571,1
2016,73,572,4
2016,73,578,1308
2016,73,675,2
2016,73,677,2
2016,73,678,8
2016,75,101,23
2016,75,104,56
2016,75,105,636
2016,75,106,929
2016,75,107,376
2016,75,109,1047
2016,75,110,225
2016,75,111,42
2016,75,112,106
2016,75,113,232
2016,75,114,49
2016,75,115,1
2016,75,116,52
2016,75,117,159
2016,75,118,364
2016,75,120,4
2016,75,121,334
2016,75,124,7
2016,75,125,31
2016,75,126,642
2016,75,231,3
2016,75,232,22
2016,75,233,213
2016,75,235,447
2016,75,236,68
2016,75,340,141
2016,75,341,2100
2016,75,342,3
2016,75,343,68
2016,75,344,2004
2016,75,345,2
2016,75,346,6
2016,75,347,176
2016,75,348,206
2016,75,350,6
2016,75,351,1024
2016,75,352,93
2016,75,353,53
2016,75,355,30
2016,75,356,4
2016,75,358,9
2016,75,359,224
2016,75,361,670
2016,75,363,2
2016,75,364,18
2016,75,365,52
2016,75,455,1
2016,75,572,1
2016,75,578,2048
2016,75,675,5
2016,75,676,1
2016,75,677,1
2016,75,678,51
2016,76,101,3
2016,76,103,1
2016,76,104,7
2016,76,105,68
2016,76,106,81
2016,76,107,75
2016,76,109,217
2016,76,110,32
2016,76,111,10
2016,76,112,38
2016,76,113,42
2016,76,114,5
2016,76,116,5
2016,76,117,31
2016,76,118,65
2016,76,120,1
2016,76,121,58
2016,76,125,9
2016,76,126,93
2016,76,231,3
2016,76,232,9
2016,76,233,23
2016,76,235,210
2016,76,236,29
2016,76,340,25
2016,76,341,411
2016,76,342,2
2016,76,343,7
2016,76,344,233
2016,76,345,1
2016,76,347,76
2016,76,348,31
2016,76,350,2
2016,76,351,207
2016,76,352,51
2016,76,353,8
2016,76,355,5
2016,76,358,7
2016,76,359,37
2016,76,361,128
2016,76,364,3
2016,76,365,4
2016,76,572,1
2016,76,578,267
2016,76,678,7
2016,77,101,10
2016,77,104,22
2016,77,105,256
2016,77,106,370
2016,77,107,197
2016,77,109,458
2016,77,110,84
2016,77,111,12
2016,77,112,47
2016,77,113,97
2016,77,114,11
2016,77,116,16
2016,77,117,62
2016,77,118,86
2016,77,121,160
2016,77,124,2
2016,77,125,6
2016,77,126,259
2016,77,231,3
2016,77,232,12
2016,77,233,67
2016,77,235,100
2016,77,236,33
2016,77,340,45
2016,77,341,829
2016,77,343,47
2016,77,344,835
2016,77,347,70
2016,77,348,74
2016,77,350,1
2016,77,351,541
2016,77,352,44
2016,77,353,13
2016,77,355,12
2016,77,358,4
2016,77,359,64
2016,77,361,340
2016,77,363,1
2016,77,364,3
2016,77,365,18
2016,77,572,2
2016,77,578,986
2016,77,675,1
2016,77,678,10
2016,78,104,10
2016,78,105,128
2016,78,106,81
2016,78,107,128
2016,78,109,537
2016,78,110,51
2016,78,111,4
2016,78,112,49
2016,78,113,66
2016,78,114,2
2016,78,116,6
2016,78,117,18
2016,78,118,26
2016,78,121,28
2016,78,124,1
2016,78,125,1
2016,78,126,70
2016,78,231,7
2016,78,232,10
2016,78,233,34
2016,78,235,126
2016,78,236,23
2016,78,340,18
2016,78,341,1232
2016,78,342,2
2016,78,343,20
2016,78,344,277
2016,78,347,83
2016,78,348,44
2016,78,350,1
2016,78,351,294
2016,78,352,11
2016,78,353,16
2016,78,355,4
2016,78,356,2
2016,78,358,9
2016,78,359,24
2016,78,361,164
2016,78,365,3
2016,78,578,518
2016,78,675,1
2016,78,678,9
2016,79,101,7
2016,79,104,22
2016,79,105,307
2016,79,106,385
2016,79,107,328
2016,79,109,483
2016,79,110,99
2016,79,111,6
2016,79,112,34
2016,79,113,79
2016,79,114,7
2016,79,116,15
2016,79,117,83
2016,79,118,121
2016,79,121,159
2016,79,124,1
2016,79,125,5
2016,79,126,254
2016,79,231,4
2016,79,232,11
2016,79,233,61
2016,79,235,149
2016,79,236,28
2016,79,340,40
2016,79,341,1115
2016,79,342,3
2016,79,343,49
2016,79,344,870
2016,79,347,55
2016,79,348,77
2016,79,351,627
2016,79,352,29
2016,79,353,16
2016,79,355,18
2016,79,358,4
2016,79,359,95
2016,79,361,298
2016,79,364,5
2016,79,365,8
2016,79,578,970
2016,79,675,1
2016,79,678,22
2016,81,101,10
2016,81,103,1
2016,81,104,20
2016,81,105,235
2016,81,106,299
2016,81,107,235
2016,81,109,401
2016,81,110,60
2016,81,111,6
2016,81,112,45
2016,81,113,58
2016,81,114,9
2016,81,116,10
2016,81,117,38
2016,81,118,103
2016,81,121,107
2016,81,122,1
2016,81,124,2
2016,81,125,5
2016,81,126,223
2016,81,231,4
2016,81,232,9
2016,81,233,60
2016,81,235,197
2016,81,236,30
2016,81,340,34
2016,81,341,691
2016,81,342,3
2016,81,343,23
2016,81,344,652
2016,81,347,61
2016,81,348,55
2016,81,350,6
2016,81,351,436
2016,81,352,43
2016,81,353,12
2016,81,355,17
2016,81,358,1
2016,81,359,41
2016,81,361,263
2016,81,364,4
2016,81,365,22
2016,81,571,4
2016,81,572,3
2016,81,578,775
2016,81,675,3
2016,81,677,2
2016,81,678,13
2016,83,101,4
2016,83,104,29
2016,83,105,337
2016,83,106,309
2016,83,107,325
2016,83,109,493
2016,83,110,111
2016,83,111,8
2016,83,112,38
2016,83,113,42
2016,83,114,7
2016,83,116,23
2016,83,117,80
2016,83,118,75
2016,83,121,159
2016,83,124,1
2016,83,125,12
2016,83,126,209
2016,83,231,4
2016,83,232,13
2016,83,233,76
2016,83,235,28
2016,83,236,27
2016,83,340,20
2016,83,341,969
2016,83,342,2
2016,83,343,22
2016,83,344,841
2016,83,347,50
2016,83,348,81
2016,83,350,2
2016,83,351,638
2016,83,352,51
2016,83,353,12
2016,83,355,12
2016,83,356,1
2016,83,358,3
2016,83,359,71
2016,83,361,265
2016,83,363,1
2016,83,364,8
2016,83,365,22
2016,83,578,949
2016,83,675,2
2016,83,678,10
2016,84,101,3
2016,84,104,4
2016,84,105,127
2016,84,106,156
2016,84,107,80
2016,84,109,600
2016,84,110,34
2016,84,111,10
2016,84,112,35
2016,84,113,63
2016,84,114,2
2016,84,116,7
2016,84,117,28
2016,84,118,16
2016,84,120,1
2016,84,121,96
2016,84,124,2
2016,84,125,2
2016,84,126,160
2016,84,231,7
2016,84,232,29
2016,84,233,58
2016,84,235,94
2016,84,236,30
2016,84,237,1
2016,84,238,4
2016,84,340,50
2016,84,341,1624
2016,84,343,31
2016,84,344,408
2016,84,345,1
2016,84,347,52
2016,84,348,71
2016,84,351,281
2016,84,352,13
2016,84,353,18
2016,84,355,33
2016,84,358,9
2016,84,359,138
2016,84,361,142
2016,84,363,1
2016,84,364,3
2016,84,365,1
2016,84,571,1
2016,84,572,2
2016,84,578,703
2016,84,675,1
2016,84,678,17
2016,88,101,2
2016,88,104,11
2016,88,105,123
2016,88,106,179
2016,88,107,112
2016,88,109,380
2016,88,110,57
2016,88,111,7
2016,88,112,48
2016,88,113,44
2016,88,114,3
2016,88,116,7
2016,88,117,40
2016,88,118,34
2016,88,121,62
2016,88,124,3
2016,88,125,1
2016,88,126,142
2016,88,231,3
2016,88,232,8
2016,88,233,30
2016,88,235,175
2016,88,236,29
2016,88,238,1
2016,88,340,30
2016,88,341,648
2016,88,343,16
2016,88,344,373
2016,88,346,1
2016,88,347,41
2016,88,348,65
2016,88,350,1
2016,88,351,360
2016,88,352,34
2016,88,353,6
2016,88,355,8
2016,88,358,2
2016,88,359,43
2016,88,361,203
2016,88,363,2
2016,88,364,3
2016,88,365,4
2016,88,572,3
2016,88,578,469
2016,88,675,2
2016,88,678,20
2016,90,101,3
2016,90,104,22
2016,90,105,228
2016,90,106,227
2016,90,107,258
2016,90,109,711
2016,90,110,114
2016,90,111,5
2016,90,112,79
2016,90,113,62
2016,90,114,6
2016,90,116,21
2016,90,117,33
2016,90,118,45
2016,90,121,136
2016,90,124,1
2016,90,125,7
2016,90,126,198
2016,90,231,4
2016,90,232,10
2016,90,233,57
2016,90,235,122
2016,90,236,22
2016,90,340,20
2016,90,341,1197
2016,90,342,2
2016,90,343,34
2016,90,344,653
2016,90,347,65
2016,90,348,104
2016,90,350,3
2016,90,351,651
2016,90,352,37
2016,90,353,29
2016,90,355,15
2016,90,358,3
2016,90,359,42
2016,90,361,320
2016,90,364,3
2016,90,365,6
2016,90,578,909
2016,90,678,10
2016,94,101,1
2016,94,102,1
2016,94,104,13
2016,94,105,86
2016,94,106,88
2016,94,107,171
2016,94,109,518
2016,94,110,84
2016,94,111,4
2016,94,112,51
2016,94,113,16
2016,94,114,7
2016,94,116,7
2016,94,117,19
2016,94,118,10
2016,94,121,97
2016,94,125,2
2016,94,126,78
2016,94,231,2
2016,94,232,5
2016,94,233,23
2016,94,235,75
2016,94,236,15
2016,94,340,30
2016,94,341,801
2016,94,342,1
2016,94,343,22
2016,94,344,341
2016,94,347,29
2016,94,348,45
2016,94,351,345
2016,94,352,50
2016,94,353,15
2016,94,355,6
2016,94,358,2
2016,94,359,22
2016,94,361,159
2016,94,364,1
2016,94,365,5
2016,94,578,467
2016,94,678,5
2016,100,104,5
2016,100,105,54
2016,100,106,125
2016,100,107,66
2016,100,109,234
2016,100,110,18
2016,100,111,5
2016,100,112,47
2016,100,113,55
2016,100,114,1
2016,100,116,8
2016,100,117,40
2016,100,118,71
2016,100,121,120
2016,100,124,1
2016,100,125,4
2016,100,126,228
2016,100,231,1
2016,100,232,14
2016,100,233,38
2016,100,235,29
2016,100,236,23
2016,100,340,37
2016,100,341,366
2016,100,343,13
2016,100,344,343
2016,100,347,24
2016,100,348,11
2016,100,351,177
2016,100,352,21
2016,100,353,13
2016,100,355,4
2016,100,358,1
2016,100,359,26
2016,100,361,129
2016,100,363,3
2016,100,364,5
2016,100,365,3
2016,100,455,1
2016,100,572,2
2016,100,578,531
2016,100,675,1
2016,100,677,1
2016,100,678,7
2016,101,101,2
2016,101,104,19
2016,101,105,154
2016,101,106,316
2016,101,107,141
2016,101,109,228
2016,101,110,51
2016,101,111,16
2016,101,112,21
2016,101,113,78
2016,101,114,21
2016,101,116,9
2016,101,117,28
2016,101,118,106
2016,101,120,1
2016,101,121,153
2016,101,124,3
2016,101,125,8
2016,101,126,311
2016,101,231,4
2016,101,232,7
2016,101,233,58
2016,101,235,27
2016,101,236,32
2016,101,340,40
2016,101,341,508
2016,101,343,37
2016,101,344,647
2016,101,347,41
2016,101,348,32
2016,101,351,339
2016,101,352,33
2016,101,353,14
2016,101,355,8
2016,101,358,4
2016,101,359,44
2016,101,361,273
2016,101,364,9
2016,101,365,12
2016,101,572,1
2016,101,578,812
2016,101,675,1
2016,101,678,6
2016,102,101,5
2016,102,103,1
2016,102,104,21
2016,102,105,175
2016,102,106,277
2016,102,107,173
2016,102,109,358
2016,102,110,174
2016,102,111,7
2016,102,112,36
2016,102,113,71
2016,102,114,16
2016,102,116,22
2016,102,117,25
2016,102,118,38
2016,102,121,125
2016,102,124,1
2016,102,125,2
2016,102,126,351
2016,102,231,1
2016,102,232,10
2016,102,233,48
2016,102,235,24
2016,102,236,30
2016,102,340,19
2016,102,341,885
2016,102,342,1
2016,102,343,15
2016,102,344,711
2016,102,346,2
2016,102,347,114
2016,102,348,72
2016,102,351,628
2016,102,352,62
2016,102,353,42
2016,102,355,15
2016,102,356,1
2016,102,358,10
2016,102,359,53
2016,102,361,179
2016,102,364,2
2016,102,365,8
2016,102,578,901
2016,102,675,1
2016,102,677,1
2016,102,678,5
2016,103,101,4
2016,103,104,29
2016,103,105,386
2016,103,106,418
2016,103,107,209
2016,103,109,472
2016,103,110,98
2016,103,111,13
2016,103,112,55
2016,103,113,160
2016,103,114,16
2016,103,116,22
2016,103,117,61
2016,103,118,217
2016,103,120,1
2016,103,121,185
2016,103,124,6
2016,103,125,3
2016,103,126,257
2016,103,232,12
2016,103,233,60
2016,103,235,151
2016,103,236,109
2016,103,238,1
2016,103,340,51
2016,103,341,894
2016,103,343,42
2016,103,344,885
2016,103,345,2
2016,103,347,66
2016,103,348,112
2016,103,351,571
2016,103,352,47
2016,103,353,20
2016,103,355,7
2016,103,358,30
2016,103,359,198
2016,103,361,463
2016,103,364,7
2016,103,365,7
2016,103,366,2
2016,103,578,1047
2016,103,675,4
2016,103,678,10
2016,103,685,1
2016,104,101,1
2016,104,104,21
2016,104,105,179
2016,104,106,208
2016,104,107,303
2016,104,109,546
2016,104,110,156
2016,104,111,12
2016,104,112,61
2016,104,113,49
2016,104,114,9
2016,104,116,13
2016,104,117,27
2016,104,118,14
2016,104,121,143
2016,104,125,1
2016,104,126,205
2016,104,231,5
2016,104,232,12
2016,104,233,53
2016,104,235,14
2016,104,236,34
2016,104,238,2
2016,104,340,49
2016,104,341,1030
2016,104,343,24
2016,104,344,628
2016,104,345,2
2016,104,347,94
2016,104,348,79
2016,104,350,1
2016,104,351,676
2016,104,352,36
2016,104,353,49
2016,104,355,8
2016,104,358,3
2016,104,359,69
2016,104,361,206
2016,104,364,6
2016,104,365,14
2016,104,578,991
2016,104,678,3
2016,105,101,1
2016,105,104,17
2016,105,105,223
2016,105,106,335
2016,105,107,335
2016,105,109,635
2016,105,110,204
2016,105,111,9
2016,105,112,98
2016,105,113,115
2016,105,114,17
2016,105,116,13
2016,105,117,30
2016,105,118,71
2016,105,121,370
2016,105,124,1
2016,105,125,4
2016,105,126,306
2016,105,231,2
2016,105,232,5
2016,105,233,50
2016,105,235,21
2016,105,236,30
2016,105,340,73
2016,105,341,816
2016,105,343,22
2016,105,344,840
2016,105,345,4
2016,105,347,56
2016,105,348,125
2016,105,351,584
2016,105,352,52
2016,105,353,40
2016,105,355,14
2016,105,358,1
2016,105,359,76
2016,105,361,469
2016,105,364,3
2016,105,365,43
2016,105,578,1110
2016,105,677,2
2016,105,678,16
2016,106,101,9
2016,106,104,15
2016,106,105,211
2016,106,106,228
2016,106,107,215
2016,106,109,545
2016,106,110,122
2016,106,111,20
2016,106,112,52
2016,106,113,84
2016,106,114,14
2016,106,116,16
2016,106,117,73
2016,106,118,63
2016,106,121,311
2016,106,124,1
2016,106,125,3
2016,106,126,177
2016,106,231,4
2016,106,232,24
2016,106,233,47
2016,106,235,38
2016,106,236,40
2016,106,237,2
2016,106,340,24
2016,106,341,831
2016,106,343,11
2016,106,344,540
2016,106,345,6
2016,106,347,103
2016,106,348,91
2016,106,351,433
2016,106,352,136
2016,106,353,35
2016,106,355,11
2016,106,358,6
2016,106,359,106
2016,106,361,343
2016,106,364,3
2016,106,365,26
2016,106,578,847
2016,106,675,1
2016,106,678,6
2016,107,101,3
2016,107,104,19
2016,107,105,177
2016,107,106,106
2016,107,107,188
2016,107,109,509
2016,107,110,141
2016,107,111,1
2016,107,112,44
2016,107,113,35
2016,107,114,8
2016,107,116,12
2016,107,117,27
2016,107,118,24
2016,107,121,137
2016,107,124,3
2016,107,125,4
2016,107,126,127
2016,107,231,1
2016,107,232,9
2016,107,233,40
2016,107,235,39
2016,107,236,29
2016,107,340,16
2016,107,341,814
2016,107,342,1
2016,107,343,7
2016,107,344,373
2016,107,345,2
2016,107,347,51
2016,107,348,56
2016,107,351,513
2016,107,352,22
2016,107,353,34
2016,107,355,10
2016,107,356,1
2016,107,358,13
2016,107,359,74
2016,107,361,247
2016,107,363,1
2016,107,365,5
2016,107,578,619
2016,107,675,1
2016,107,677,2
2016,107,678,7
2016,108,101,3
2016,108,104,17
2016,108,105,103
2016,108,106,136
2016,108,107,149
2016,108,109,542
2016,108,110,115
2016,108,111,8
2016,108,112,93
2016,108,113,23
2016,108,114,11
2016,108,116,14
2016,108,117,20
2016,108,118,6
2016,108,121,144
2016,108,125,3
2016,108,126,85
2016,108,230,1
2016,108,231,4
2016,108,232,3
2016,108,233,52
2016,108,235,38
2016,108,236,28
2016,108,340,46
2016,108,341,706
2016,108,342,3
2016,108,343,20
2016,108,344,475
2016,108,347,117
2016,108,348,97
2016,108,351,495
2016,108,352,39
2016,108,353,29
2016,108,355,13
2016,108,358,7
2016,108,359,52
2016,108,361,134
2016,108,364,2
2016,108,365,5
2016,108,578,667
2016,108,678,7
2016,109,101,3
2016,109,104,14
2016,109,105,213
2016,109,106,260
2016,109,107,319
2016,109,109,950
2016,109,110,160
2016,109,111,7
2016,109,112,85
2016,109,113,31
2016,109,114,7
2016,109,116,14
2016,109,117,30
2016,109,118,21
2016,109,120,1
2016,109,121,189
2016,109,124,1
2016,109,125,2
2016,109,126,237
2016,109,230,1
2016,109,231,7
2016,109,232,7
2016,109,233,71
2016,109,235,38
2016,109,236,15
2016,109,340,61
2016,109,341,1876
2016,109,342,1
2016,109,343,41
2016,109,344,791
2016,109,347,94
2016,109,348,103
2016,109,350,2
2016,109,351,595
2016,109,352,46
2016,109,353,47
2016,109,355,10
2016,109,358,2
2016,109,359,43
2016,109,361,259
2016,109,364,2
